R1-PA1:VH,control_panel_log4,R1-PM3:V
74.467325,0,133189.2102
-119.123655,0,132437.0121
-143.233719,0,133439.9429
97.798166,0,135019.559
-121.936878,0,131810.1804
-138.718812,0,132261.4993
168.753259,0,131609.5942
167.515671,0,131208.4219
-136.40979199999998,0,136849.9077
54.287751,0,131835.2537
-88.596464,0,131509.3012
-64.606721,0,131709.8873
-10.565342,0,132336.7191
-127.357059,0,131910.4735
-162.462183,0,122307.4111
129.33376299999998,0,129553.5861
110.758471,0,130656.81
32.566921,0,130706.9565
96.898622,0,130807.2496
-122.383785,0,131233.4952
90.212205,0,131083.0556
-10.278863,0,132161.2062
129.803588,0,131659.7408
-64.068141,0,131634.6675
-132.50222,0,131760.0339
-56.510827,0,131233.4952
-62.389374,0,131459.1546
85.31914499999999,0,130807.2496
76.719049,0,131910.4735
-17.715854999999998,0,131835.2537
-175.80064,0,131057.9823
61.340862,0,132311.6458
-40.473739,0,130807.2496
-31.100149,0,131760.0339
-9.407967,0,132361.7923
73.41308199999999,0,133816.042
-131.986558,0,131083.0556
-90.515872,0,134994.4857
-107.532719,0,131509.3012
-90.865377,0,132136.1329
-77.25762900000001,0,132060.9131
-33.947749,0,131108.1288
66.92147,0,132286.5725
-23.680346,0,130957.6892
-177.101255,0,131985.6933
54.356506,0,130982.7625
40.565412,0,131534.3744
-158.187918,0,132361.7923
-39.310634,0,132838.1845
-103.332938,0,129929.6851
-145.577117,0,132437.0121
-85.23893100000001,0,131935.5467
-124.056822,0,131709.8873
-70.089927,0,131358.8615
91.134667,0,131233.4952
-119.937255,0,132411.9389
-95.426121,0,131509.3012
-50.63228,0,131133.2021
-103.017812,0,132988.6241
-19.577968,0,132361.7923
13.344187,0,132186.2794
57.61090600000001,0,131208.4219
-53.875221,0,132361.7923
179.679565,0,133339.6499
161.430859,0,135596.2442
-63.701448,0,130957.6892
57.702580000000005,0,131133.2021
-84.476897,0,131509.3012
-77.34930200000001,0,132336.7191
87.782864,0,131333.7883
-149.88003,0,131785.1071
-115.422348,0,132085.9864
-127.792507,0,130330.8575
3.071054,0,132161.2062
68.39397199999999,0,132411.9389
-163.694042,0,131760.0339
-12.564964,0,141312.9497
-108.501018,0,130581.5902
-82.28246899999999,0,125566.9362
-27.713969,0,131985.6933
-4.9045190000000005,0,131484.2279
-31.615811,0,132386.8656
-22.545889000000003,0,131960.62
-29.123445,0,133063.8439
120.28676000000002,0,131133.2021
-30.223524,0,130130.2713
23.869422,0,131935.5467
-61.747662,0,130982.7625
66.87563399999999,0,131860.3269
-2.807493,0,132462.0854
-4.228429,0,131409.0081
-67.494428,0,130706.9565
-100.783276,0,131860.3269
-67.225138,0,131083.0556
120.515943,0,131383.9348
-159.889602,0,132361.7923
-104.329885,0,131985.6933
130.59427,0,132462.0854
-80.930289,0,136298.2957
46.908055,0,131258.5685
-65.672422,0,131158.2754
6.78955,0,134292.4341
71.224384,0,130606.6634
-48.833193,0,131534.3744
-153.208914,0,132411.9389
-163.688313,0,131910.4735
-49.182697,0,132411.9389
-39.562736,0,130832.3229
124.074011,0,131208.4219
75.699184,0,131684.814
-174.28803200000002,0,131283.6417
-165.21238,0,126118.5481
-119.91433700000002,0,135420.7313
89.713732,0,131007.8358
58.630771,0,127372.2116
69.700316,0,131935.5467
-173.061902,0,131910.4735
15.555804,0,131609.5942
-27.032149,0,130807.2496
-32.079907,0,132361.7923
123.650022,0,131032.909
-129.91818,0,132336.7191
-53.141836,0,132035.8398
-44.306826,0,131584.521
92.286312,0,129829.3921
-17.400728,0,131835.2537
-52.030297,0,132637.5983
80.924559,0,132462.0854
-35.145231,0,131283.6417
-172.391541,0,129453.293
-148.625252,0,139031.2822
50.660928000000006,0,129954.7584
-78.30614200000001,0,137501.8127
-108.111406,0,134944.3391
-128.096174,0,132161.2062
-17.337703,0,131885.4002
-13.899956,0,130180.4178
110.546477,0,132211.3527
65.878687,0,130355.9307
122.441081,0,136724.5413
-92.641546,0,135195.0718
-114.562911,0,132111.0596
-145.26199,0,132336.7191
166.467158,0,130556.5169
172.219654,0,131609.5942
40.783136,0,131584.521
52.40272,0,130857.3961
-90.905484,0,131258.5685
110.861604,0,131158.2754
76.01431099999999,0,132311.6458
164.39878000000002,0,129879.5386
-150.206616,0,131885.4002
-175.462595,0,131434.0813
-176.035553,0,131985.6933
-55.39356,0,130832.3229
-152.429692,0,131308.715
-138.37503700000002,0,133063.8439
68.909634,0,130506.3704
-71.287409,0,131559.4477
103.075107,0,132437.0121
-24.969501,0,132161.2062
4.491989,0,131283.6417
168.13446499999998,0,130782.1763
-128.29098,0,131283.6417
99.729034,0,130330.8575
-130.840642,0,131158.2754
-50.076511,0,131835.2537
-134.456006,0,132286.5725
16.455348,0,132587.4518
-47.612793,0,130982.7625
114.505615,0,131409.0081
-173.050443,0,132236.426
-69.975336,0,131333.7883
-158.531692,0,130982.7625
-86.390576,0,130230.5644
-149.885759,0,130004.905
-177.588269,0,131985.6933
133.166851,0,132236.426
-29.931315,0,131534.3744
-39.436685,0,128976.9009
66.692287,0,130606.6634
98.485715,0,131860.3269
32.566921,0,131709.8873
-147.066807,0,131308.715
-151.157726,0,131835.2537
118.218382,0,124388.4925
-39.660139,0,132010.7666
-16.306379,0,134668.5332
96.371501,0,132386.8656
3.775792,0,126068.4016
141.44036100000002,0,130932.6159
-155.116864,0,131860.3269
-30.658972,0,131283.6417
-56.665526,0,135546.0976
-124.973554,0,130406.0773
-173.073361,0,132236.426
96.766842,0,131760.0339
-117.851689,0,132512.232
98.267991,0,130957.6892
-94.457822,0,130807.2496
62.217487,0,132512.232
-152.870869,0,132136.1329
-127.030473,0,131032.909
-58.212512,0,130932.6159
-37.769378,0,121555.213
-102.106809,0,131910.4735
-151.169185,0,132411.9389
-47.532579,0,130932.6159
130.983882,0,132386.8656
-51.652145,0,131835.2537
0.8708959999999999,0,132361.7923
-127.007554,0,134267.3609
116.184382,0,132261.4993
-100.365017,0,132186.2794
-107.034246,0,132211.3527
-47.205993,0,132060.9131
-10.359077,0,132035.8398
-17.761692,0,131860.3269
138.896429,0,131133.2021
-140.300175,0,132637.5983
-43.722409000000006,0,132437.0121
-127.001825,0,131810.1804
132.020935,0,130556.5169
154.32618200000002,0,115086.3093
-54.620067000000006,0,130456.2238
-112.351294,0,131183.3486
-84.562841,0,132361.7923
-60.550180000000005,0,130857.3961
-122.521295,0,130381.004
-154.14283600000002,0,130782.1763
-160.537045,0,131785.1071
68.772124,0,131835.2537
-48.19148,0,132437.0121
-121.79363899999998,0,132085.9864
149.633658,0,130857.3961
31.684566,0,132361.7923
151.696306,0,132236.426
-18.374756,0,131158.2754
-112.248162,0,131233.4952
-4.944626,0,131108.1288
-28.653619,0,130606.6634
-52.419909,0,131057.9823
-86.55673399999999,0,130957.6892
65.534913,0,130355.9307
165.630639,0,130832.3229
-136.45562900000002,0,132085.9864
23.611591,0,132136.1329
-72.175493,0,131133.2021
160.032842,0,131158.2754
-139.44646799999998,0,131333.7883
-46.621576,0,132236.426
32.893507,0,127898.7503
-24.356436,0,132386.8656
83.869562,0,132111.0596
12.542046,0,131158.2754
62.612828,0,131258.5685
-56.900439,0,133364.7231
-82.448627,0,133891.2618
-172.105063,0,131910.4735
-59.75376800000001,0,130807.2496
-147.954891,0,131659.7408
-103.533474,0,131609.5942
-70.97228199999999,0,132136.1329
-69.981065,0,132762.9647
-162.347591,0,131684.814
141.703922,0,131810.1804
132.605352,0,131434.0813
-2.85333,0,132411.9389
27.106633,0,130932.6159
-158.686391,0,134693.6064
-179.788427,0,131609.5942
-169.738747,0,131358.8615
-70.914986,0,132286.5725
114.213407,0,131358.8615
52.225103,0,130907.5427
-143.147776,0,131258.5685
105.005975,0,132111.0596
-149.032052,0,131659.7408
-172.907203,0,124889.9579
-139.102694,0,115838.5074
-141.228367,0,131409.0081
-176.06993,0,128475.4355
46.340826,0,131308.715
-96.921541,0,131684.814
130.840642,0,131308.715
105.183592,0,130230.5644
-156.41747800000002,0,131659.7408
-153.122971,0,131634.6675
172.67802,0,129528.5128
-118.630912,0,130004.905
-118.418917,0,130882.4694
-25.880504,0,137401.5196
57.490585,0,131835.2537
75.865342,0,132311.6458
-18.002334,0,131534.3744
10.949223,0,132386.8656
157.391506,0,130531.4436
-115.267649,0,132085.9864
27.542081,0,131434.0813
-84.385224,0,131910.4735
-164.650882,0,132261.4993
-73.155251,0,132010.7666
115.107221,0,131233.4952
9.625691,0,131910.4735
-118.940309,0,132963.5508
-60.836659,0,129704.0257
78.523866,0,136122.7828
60.727797,0,132336.7191
-23.857963,0,131383.9348
-113.405536,0,132035.8398
-129.144687,0,132161.2062
131.68862,0,134718.6797
-153.495393,0,132437.0121
27.295709,0,132487.1587
2.142862,0,132035.8398
42.07802,0,116991.8778
-76.793533,0,114359.1845
-123.936501,0,131509.3012
-146.75168,0,132111.0596
-169.53821200000002,0,131584.521
113.840984,0,137050.4938
-12.582153,0,132311.6458
-162.301755,0,130782.1763
6.073353,0,134818.9728
-53.204861,0,131183.3486
22.952689000000003,0,132136.1329
168.008414,0,131709.8873
-9.001167,0,131985.6933
33.094042,0,131935.5467
75.252277,0,131885.4002
-142.15082900000002,0,131258.5685
-0.687549,0,131534.3744
79.910424,0,133916.3351
169.074116,0,131960.62
-175.353733,0,134167.0678
38.789243,0,132035.8398
-156.978977,0,132010.7666
-151.220751,0,132136.1329
34.726972,0,132437.0121
38.915293,0,131709.8873
119.73672,0,131659.7408
-11.109652,0,129929.6851
-138.13439499999998,0,123084.6824
121.98271499999998,0,138454.5969
37.861051,0,132411.9389
-111.554883,0,132386.8656
49.314477,0,131885.4002
-2.211617,0,132462.0854
-148.132508,0,134367.6539
9.986654,0,132361.7923
-35.368685,0,131057.9823
169.526752,0,130982.7625
-138.28909299999998,0,131935.5467
-75.240818,0,131760.0339
-63.94781999999999,0,131785.1071
-73.281302,0,132336.7191
-59.621988,0,132010.7666
-21.755207,0,131133.2021
-26.625349,0,131910.4735
-152.498447,0,131333.7883
124.864692,0,131935.5467
167.84225700000002,0,130406.0773
1.678766,0,130832.3229
71.694209,0,129352.9999
-52.757954000000005,0,134668.5332
-164.037817,0,126996.1126
37.935536,0,131760.0339
-30.779293,0,131885.4002
152.681793,0,132211.3527
-116.264596,0,131734.9606
-40.932105,0,134016.6282
-105.378398,0,132437.0121
173.886961,0,130406.0773
48.031052,0,131007.8358
-113.050303,0,132261.4993
74.78818100000001,0,135320.4382
-73.71675,0,132111.0596
152.991191,0,120677.6485
49.176968,0,131960.62
100.135834,0,132361.7923
-83.817996,0,131885.4002
-145.869325,0,131133.2021
-105.550285,0,132437.0121
142.465956,0,132813.1112
64.03376300000001,0,131634.6675
130.04996,0,132161.2062
79.41195,0,134192.141
99.127428,0,131860.3269
65.471887,0,132286.5725
-56.39050600000001,0,131960.62
40.553953,0,133139.0637
167.212003,0,112679.2754
-42.656708,0,131760.0339
-75.25800600000001,0,130932.6159
-52.460016,0,131233.4952
2.801764,0,131333.7883
-157.706633,0,130782.1763
-17.950768,0,131885.4002
108.311942,0,131258.5685
-77.870694,0,132236.426
-142.993077,0,133615.4558
139.69857,0,131108.1288
-85.59989499999999,0,132161.2062
168.97098300000002,0,131559.4477
-35.317118,0,132035.8398
-31.678836,0,131935.5467
103.842871,0,132111.0596
172.16808799999998,0,129904.6119
-174.969852,0,132261.4993
-62.44667,0,132361.7923
64.383267,0,131183.3486
52.849627000000005,0,131584.521
170.529429,0,132386.8656
-79.898965,0,131985.6933
147.891866,0,124162.833
-78.317601,0,132085.9864
28.407247,0,127296.9918
27.461867,0,130832.3229
-175.20476399999998,0,131684.814
-4.131026,0,130832.3229
-34.526437,0,130907.5427
-25.594025,0,131509.3012
172.867096,0,132186.2794
-10.393454,0,133339.6499
64.297324,0,124789.6648
134.083583,0,131584.521
-7.396885,0,131760.0339
-111.474669,0,132386.8656
-129.700456,0,133038.7706
176.660077,0,131584.521
40.920646000000005,0,132035.8398
-116.321892,0,131559.4477
-120.6821,0,131108.1288
47.761762,0,134493.0203
-143.371229,0,132437.0121
-127.030473,0,131835.2537
-35.70673,0,132111.0596
-4.812844999999999,0,137000.3473
-88.79127,0,133414.8697
-52.425638,0,131459.1546
38.032938,0,132161.2062
-72.347381,0,132236.426
-122.217627,0,131133.2021
65.002062,0,131835.2537
98.69771,0,130757.1031
-153.369343,0,132637.5983
-7.946925,0,131032.909
-15.842282999999998,0,130982.7625
21.124954,0,131634.6675
-62.440941,0,132737.8914
119.421593,0,131960.62
61.575774,0,131785.1071
-138.84486299999998,0,132136.1329
-126.910152,0,130907.5427
49.790032,0,130355.9307
140.724164,0,131283.6417
31.971045,0,131358.8615
-94.022374,0,132437.0121
74.27251899999999,0,131434.0813
58.350022,0,131960.62
-10.164271,0,131935.5467
-28.046284000000004,0,131960.62
141.176801,0,130857.3961
-29.209388,0,132010.7666
-51.371396,0,131785.1071
-112.901334,0,131534.3744
-5.867088,0,131358.8615
176.803316,0,132161.2062
-70.479538,0,132035.8398
-147.347556,0,132060.9131
-52.110511,0,131358.8615
-103.487637,0,132437.0121
158.674932,0,132762.9647
-33.008099,0,130782.1763
-17.733044,0,131885.4002
96.228262,0,131885.4002
-53.118917,0,133841.1153
73.43027099999999,0,131734.9606
25.542459,0,131283.6417
-126.726805,0,131609.5942
123.082794,0,132562.3785
2.2517240000000003,0,131559.4477
-50.821356,0,131057.9823
179.547784,0,132136.1329
-3.947679,0,131133.2021
67.769448,0,132411.9389
-104.616364,0,131935.5467
69.001307,0,131283.6417
-90.636194,0,130706.9565
-47.412258,0,131459.1546
-157.420154,0,130481.2971
74.87985400000001,0,131760.0339
-86.969264,0,131133.2021
-93.426498,0,131559.4477
-134.158068,0,131985.6933
-139.25166299999998,0,132261.4993
12.736852,0,131333.7883
56.682715,0,130431.1505
-9.614232,0,134442.8737
45.441283,0,123235.1221
-14.908362,0,126820.5997
-81.067798,0,131133.2021
49.027999,0,131459.1546
-172.729587,0,130907.5427
96.360042,0,132010.7666
-60.034518000000006,0,121103.8941
-30.584487,0,131734.9606
176.74029099999998,0,131584.521
-131.161499,0,132211.3527
171.830043,0,129904.6119
-177.70859,0,131509.3012
-14.11195,0,130932.6159
65.913065,0,121605.3595
-46.438229,0,131760.0339
-134.083583,0,132060.9131
-136.65043400000002,0,134141.9945
-167.555778,0,132111.0596
-33.775862,0,126569.867
178.92899,0,130832.3229
-167.137518,0,132236.426
140.363201,0,131559.4477
59.604799,0,131358.8615
-0.27502,0,132386.8656
-113.422725,0,132035.8398
-97.425743,0,131559.4477
-163.441941,0,132085.9864
-177.250224,0,131057.9823
35.001992,0,131383.9348
170.821637,0,131057.9823
-126.743994,0,132462.0854
-66.898552,0,132562.3785
-20.90723,0,132111.0596
-159.08746100000002,0,115738.2143
-13.132193,0,131108.1288
-159.603123,0,131057.9823
-175.96106899999998,0,131258.5685
-21.462999,0,131760.0339
7.809414999999999,0,132035.8398
-168.58710200000002,0,134894.1926
-45.269395,0,127673.0908
-153.39226100000002,0,131509.3012
-85.892103,0,131584.521
27.330087,0,131032.909
-140.185584,0,132336.7191
-171.073739,0,128049.1899
-24.052768,0,131007.8358
32.607028,0,132788.0379
-22.637562,0,134392.7272
141.606519,0,133966.4816
38.479846,0,131785.1071
-29.415653,0,131409.0081
59.501667000000005,0,132060.9131
-79.755725,0,132010.7666
124.612591,0,131509.3012
2.664254,0,132838.1845
-175.66313,0,130857.3961
160.61725900000002,0,132010.7666
-153.793331,0,131509.3012
33.747214,0,132361.7923
176.08139,0,130932.6159
153.082864,0,132813.1112
-12.925928,0,130732.0298
-12.140976,0,132462.0854
-24.98096,0,131810.1804
-172.219654,0,130681.8832
-16.117303,0,132311.6458
-105.366939,0,131584.521
-137.332254,0,133715.7489
-6.829657000000001,0,131108.1288
-149.352909,0,131935.5467
-65.55783100000001,0,132311.6458
105.303913,0,122081.7516
69.247679,0,131935.5467
13.218136,0,132161.2062
102.164104,0,131258.5685
-179.513407,0,132286.5725
2.509555,0,120752.8683
-74.329815,0,131910.4735
-81.039151,0,132085.9864
-52.40272,0,130982.7625
-167.25211000000002,0,125842.7421
-114.969711,0,132813.1112
-41.207125,0,131709.8873
47.870624,0,131459.1546
-17.841905999999998,0,131835.2537
129.08166200000002,0,131057.9823
-85.88637299999999,0,131810.1804
-128.164929,0,130681.8832
-97.775248,0,131684.814
-65.55783100000001,0,132085.9864
-120.578968,0,133113.9904
-24.854909,0,133063.8439
78.088418,0,131935.5467
88.39592900000001,0,132111.0596
-137.962508,0,132311.6458
58.544828,0,131684.814
-110.546477,0,133891.2618
-43.44166,0,132111.0596
56.447802,0,132236.426
-122.739019,0,131358.8615
-75.905449,0,133615.4558
-62.55553199999999,0,130506.3704
60.464236,0,138003.2781
-175.869395,0,131684.814
-148.567956,0,131233.4952
-109.326077,0,131860.3269
-31.025665000000004,0,132537.3052
-127.265386,0,132411.9389
70.09565699999999,0,132111.0596
-62.738879,0,131684.814
37.230798,0,131960.62
-140.901781,0,132060.9131
24.471027,0,131283.6417
-23.789208,0,131534.3744
-2.314749,0,134518.0936
27.983259000000004,0,136298.2957
153.025568,0,131960.62
31.398087,0,132361.7923
157.133675,0,130656.81
16.472537,0,130431.1505
103.413152,0,132637.5983
124.154225,0,131684.814
102.244319,0,133289.5033
-179.19828,0,132261.4993
118.871554,0,131383.9348
-48.420663,0,133364.7231
-175.004229,0,132236.426
154.944977,0,138504.7435
-161.436588,0,132386.8656
1.008406,0,131559.4477
124.790208,0,131985.6933
-34.635299,0,132035.8398
-137.704677,0,132161.2062
-125.363166,0,127296.9918
-67.757989,0,131960.62
27.238414,0,130857.3961
84.02999,0,132085.9864
36.216662,0,131233.4952
-106.610257,0,132211.3527
-34.944696,0,131258.5685
-114.207677,0,130882.4694
-143.245178,0,131484.2279
15.974063,0,131985.6933
-137.509871,0,132386.8656
40.697192,0,132010.7666
134.782592,0,135395.658
-166.896876,0,132085.9864
-18.32892,0,131985.6933
-125.729859,0,131258.5685
-148.619523,0,131032.909
176.688725,0,131308.715
-127.643538,0,132336.7191
172.40873,0,131810.1804
56.705633,0,132788.0379
-137.320795,0,135320.4382
111.978872,0,131559.4477
128.319628,0,130782.1763
-36.279688,0,130706.9565
-39.402308000000005,0,131358.8615
135.75089,0,132261.4993
-15.561534,0,131083.0556
-100.823383,0,131760.0339
99.012837,0,130757.1031
124.578213,0,131559.4477
-18.638317,0,131734.9606
-32.927884000000006,0,132085.9864
145.823488,0,136574.1017
-130.6,0,133038.7706
-158.187918,0,132336.7191
168.277704,0,130807.2496
-35.649434,0,131860.3269
-133.327279,0,131760.0339
44.163587,0,132186.2794
-126.446056,0,131233.4952
-96.996025,0,132286.5725
-81.70378199999999,0,135395.658
-58.178135,0,131885.4002
118.630912,0,136699.468
151.220751,0,131534.3744
-164.358673,0,129854.4653
87.805782,0,131083.0556
-20.425945,0,133665.6024
-74.08917199999999,0,130882.4694
156.18256499999998,0,132085.9864
-138.587032,0,132386.8656
-88.384469,0,135746.6838
-120.676371,0,131133.2021
-166.278082,0,131484.2279
-53.147565,0,132236.426
-133.888778,0,132311.6458
19.514943,0,130681.8832
117.926173,0,130681.8832
33.976397,0,131434.0813
58.65941899999999,0,131709.8873
-126.606484,0,130105.198
73.71675,0,131985.6933
171.646696,0,131885.4002
-130.783346,0,132386.8656
-57.593718,0,131885.4002
-125.563701,0,132437.0121
173.308274,0,131760.0339
-19.13679,0,132361.7923
142.37428300000002,0,132161.2062
-150.607686,0,132186.2794
62.17165,0,131032.909
3.420558,0,132186.2794
33.311766,0,110171.9484
-149.38155600000002,0,131158.2754
-169.750206,0,123987.3202
-6.514530000000001,0,130029.9782
-22.797991,0,131960.62
15.865201,0,122182.0447
136.077476,0,132111.0596
141.58933000000002,0,131960.62
3.317426,0,132186.2794
-23.852233,0,131960.62
-71.550969,0,132111.0596
63.753014,0,131208.4219
157.488909,0,134793.8995
-21.388514,0,131860.3269
-7.528664999999999,0,132010.7666
-2.314749,0,132060.9131
121.444134,0,123761.6607
-147.805922,0,131659.7408
-175.66313,0,132035.8398
-37.637598,0,133715.7489
-28.137957,0,131383.9348
-152.040081,0,131358.8615
58.350022,0,131434.0813
3.237212,0,132211.3527
-120.641993,0,132161.2062
-132.914749,0,132311.6458
128.783724,0,113130.5942
-38.273581,0,134342.5807
-21.31403,0,131734.9606
-28.51038,0,131734.9606
-91.890971,0,132085.9864
-67.29389300000001,0,131785.1071
-2.394964,0,129478.3663
-144.001483,0,132788.0379
-51.692252,0,131810.1804
-86.155664,0,132462.0854
-164.547749,0,130807.2496
-173.16503400000002,0,131183.3486
143.056102,0,107113.0094
-74.581916,0,134292.4341
-153.627174,0,132136.1329
-126.583566,0,131333.7883
-136.891076,0,130832.3229
98.033079,0,130832.3229
-138.088558,0,131709.8873
-162.66271799999998,0,132411.9389
94.62398,0,131760.0339
138.443792,0,131409.0081
177.97788,0,129177.487
50.626551,0,136298.2957
45.355339,0,132386.8656
142.047697,0,132361.7923
179.21546899999998,0,131333.7883
-33.913371999999995,0,131108.1288
-160.898008,0,132437.0121
161.253242,0,131233.4952
-26.436273,0,133189.2102
63.816039,0,131835.2537
-93.323366,0,130681.8832
-20.105089000000003,0,131283.6417
141.99613,0,130932.6159
-57.794253000000005,0,131609.5942
61.042923,0,132161.2062
-92.847811,0,132136.1329
-18.919066,0,131333.7883
96.692358,0,131484.2279
-14.736474,0,130957.6892
-113.096139,0,119699.791
108.621339,0,131659.7408
-55.754523,0,134016.6282
173.978635,0,131659.7408
-142.729516,0,131258.5685
-85.34206400000001,0,131409.0081
-80.28284599999999,0,132361.7923
-171.274274,0,130481.2971
-162.616881,0,121279.407
-3.953409,0,131233.4952
-50.36299,0,131108.1288
-46.982539,0,132186.2794
-60.550180000000005,0,132186.2794
-47.154427,0,132361.7923
26.052391,0,131208.4219
-88.630841,0,130732.0298
-129.700456,0,132336.7191
152.200509,0,131434.0813
-173.646319,0,134493.0203
-30.034448,0,131409.0081
86.636948,0,130807.2496
-84.459709,0,131935.5467
25.754453,0,131409.0081
-173.972905,0,131634.6675
20.878582,0,132060.9131
30.487084000000003,0,131484.2279
-56.728551,0,131057.9823
67.626209,0,132035.8398
56.74001,0,132236.426
86.854672,0,130807.2496
-171.090927,0,131810.1804
-154.692875,0,131333.7883
-77.080012,0,131935.5467
95.724059,0,131785.1071
16.197517,0,130681.8832
132.507949,0,130782.1763
160.250566,0,130832.3229
83.313793,0,132386.8656
173.34838100000002,0,131358.8615
-102.399017,0,118747.0067
123.558349,0,138103.5712
-40.576871,0,131208.4219
35.964561,0,131383.9348
-144.459849,0,132085.9864
15.292244,0,129678.9524
-53.032974,0,137175.8602
-121.157655,0,129603.7326
-72.616671,0,131734.9606
-58.888602,0,131559.4477
-100.519716,0,126043.3283
-105.980003,0,131634.6675
-117.765745,0,130982.7625
-47.097131,0,132411.9389
-112.534641,0,131233.4952
-32.337738,0,132111.0596
-168.54699499999998,0,130080.1248
-125.30013999999998,0,99967.12749
139.079775,0,130882.4694
102.6282,0,132386.8656
178.688348,0,130832.3229
-148.224182,0,130230.5644
116.556804,0,131358.8615
-72.158305,0,132060.9131
118.762692,0,131358.8615
98.577389,0,134417.8005
-142.729516,0,131509.3012
169.69291,0,131383.9348
-33.884724,0,130832.3229
59.100597,0,133339.6499
-73.212547,0,131860.3269
-137.647381,0,132336.7191
-149.94305500000002,0,144121.156
53.113188,0,131007.8358
-124.916259,0,132261.4993
-146.786058,0,135997.4165
-135.09198899999998,0,131484.2279
6.944248,0,131032.909
178.201333,0,131032.909
44.472984,0,132085.9864
-179.0665,0,130982.7625
-161.453777,0,131108.1288
110.741283,0,131709.8873
70.943634,0,132386.8656
-140.24860900000002,0,130631.7367
-6.766632,0,130857.3961
-177.880477,0,131785.1071
-48.86757,0,131860.3269
-40.576871,0,131032.909
-123.386461,0,133740.8222
74.770992,0,131985.6933
-134.39871000000002,0,130004.905
-136.151961,0,129804.3188
75.080389,0,131158.2754
-64.847363,0,130807.2496
-93.609845,0,131860.3269
-102.106809,0,131910.4735
-33.94202,0,130982.7625
123.902123,0,132411.9389
-35.941642,0,131459.1546
-1.157375,0,131910.4735
-153.231833,0,131534.3744
-69.665938,0,132111.0596
178.212793,0,124488.7856
-52.333965,0,131208.4219
-150.836869,0,131233.4952
68.302299,0,132060.9131
69.694586,0,135295.3649
114.551452,0,133314.5766
69.385189,0,131283.6417
-125.798614,0,131609.5942
149.713872,0,131659.7408
121.392568,0,131960.62
-113.737852,0,131208.4219
177.86901799999998,0,132211.3527
-158.800983,0,131509.3012
-143.961376,0,132712.8181
129.23063100000002,0,131358.8615
85.204554,0,132336.7191
8.204756,0,123611.2211
123.059875,0,132512.232
23.989743,0,131785.1071
-93.586926,0,132712.8181
130.038501,0,130305.7842
150.854058,0,132211.3527
-51.331289,0,130631.7367
142.75243500000002,0,131534.3744
-121.037334,0,132411.9389
-15.974063,0,133339.6499
135.223769,0,124589.0786
-112.586207,0,132361.7923
-90.991427,0,131258.5685
-175.623023,0,131935.5467
-11.648232,0,131935.5467
24.677292,0,131383.9348
-15.653207,0,132085.9864
160.817794,0,130681.8832
-74.455865,0,131659.7408
3.454936,0,132186.2794
-50.592173,0,132411.9389
85.267579,0,132111.0596
133.963262,0,132386.8656
116.659937,0,131559.4477
25.508081,0,131960.62
89.59914,0,132236.426
126.342923,0,130581.5902
-56.848872,0,131985.6933
179.40454499999998,0,134668.5332
10.278863,0,131734.9606
-173.978635,0,132311.6458
-131.075555,0,132211.3527
-112.145029,0,133866.1885
-50.861463,0,121555.213
155.116864,0,133013.6974
-65.242704,0,131835.2537
132.891831,0,131935.5467
-112.551829,0,131684.814
-76.770615,0,134016.6282
68.096034,0,132336.7191
-57.370264,0,131860.3269
170.936229,0,131534.3744
-157.72382199999998,0,131509.3012
-111.04495,0,132236.426
-52.179266,0,132437.0121
-113.015925,0,131258.5685
-39.173124,0,132060.9131
87.10104399999999,0,132361.7923
-35.546302000000004,0,130431.1505
-154.17148400000002,0,132136.1329
-62.922225,0,130757.1031
-35.322848,0,131985.6933
-163.052329,0,131885.4002
87.341686,0,133189.2102
-72.651048,0,131007.8358
85.863455,0,132361.7923
-178.89461200000002,0,139357.2347
170.139817,0,131459.1546
-173.01033600000002,0,130932.6159
-25.748723,0,131910.4735
-28.092121,0,132211.3527
-157.792577,0,130932.6159
-117.462078,0,131133.2021
-106.094595,0,133339.6499
41.144099,0,131935.5467
142.196666,0,132085.9864
-65.27135200000001,0,134192.141
71.453567,0,132186.2794
92.131613,0,132336.7191
-68.176248,0,131935.5467
108.638528,0,131158.2754
-160.359428,0,113255.9606
-125.225656,0,132587.4518
168.47824,0,131383.9348
-144.803624,0,132361.7923
-123.965149,0,132261.4993
-80.36879,0,132236.426
-64.956225,0,131208.4219
-73.877178,0,131659.7408
25.828937,0,136198.0026
-56.316022,0,132136.1329
-120.590427,0,130807.2496
-36.841186,0,133264.4301
-35.867158,0,130907.5427
-36.92713,0,132035.8398
-170.26586799999998,0,131835.2537
142.597736,0,131509.3012
86.48225,0,129804.3188
46.879407,0,131810.1804
-82.059015,0,130882.4694
104.702308,0,132085.9864
-28.602053,0,131910.4735
45.447012,0,132136.1329
140.81583700000002,0,132336.7191
-141.795595,0,133364.7231
3.93622,0,130606.6634
40.204448,0,133765.8955
136.421251,0,130957.6892
-58.533368,0,131910.4735
109.434939,0,131709.8873
37.74073,0,132361.7923
-74.581916,0,131634.6675
72.141116,0,132988.6241
-26.642537,0,131910.4735
-142.15082900000002,0,132136.1329
-85.101421,0,132462.0854
22.608915,0,133816.042
149.203939,0,131007.8358
-17.125709,0,131383.9348
41.843108,0,136097.7096
46.776274,0,130832.3229
-25.038256,0,132186.2794
-94.595332,0,131308.715
